composite_key,q_id,region,state,county,utility,developer,fuel_bucketed,mw_total,q_year,viability,confidence
AD2-135_PJM_NJ_2018.0,AD2-135,PJM,NJ,Gloucester,AEC,,Solar,1.62,2018.0,0.15120275,validated
AD2-131_PJM_IL_2018.0,AD2-131,PJM,IL,Christian,ComEd,,Solar,50.0,2018.0,0.15120275,validated
25INR0394_ERCOT_TX_2023.0,25INR0394,ERCOT,TX,Bee,,Pettus BESS,Battery,51.85,2023.0,0.15120275,unvalidated_ercot_bias
AD2-076_PJM_MD_2018.0,AD2-076,PJM,MD,Queen Anne's,DPL,,Solar,49.0,2018.0,0.15120275,validated
25INR0442_ERCOT_TX_2023.0,25INR0442,ERCOT,TX,Milam,,Rosula Solar LLC,Battery,60.16,2023.0,0.15120275,unvalidated_ercot_bias
1410_ISO-NE_MA_2023.0,1410,ISO-NE,MA,Hampshire,,,Battery,2.0,2023.0,0.15120275,validated
1409_ISO-NE_MA_2023.0,1409,ISO-NE,MA,Franklin,,,Battery,4.98999977111816,2023.0,0.15120275,validated
23INR0619_ERCOT_TX_2023.0,23INR0619,ERCOT,TX,Kimble,,SBESS TX 5 LLC,Battery,9.9,2023.0,0.15120275,unvalidated_ercot_bias
23INR0618_ERCOT_TX_2023.0,23INR0618,ERCOT,TX,Collin,,SBESS TX 7 LLC,Battery,9.9,2023.0,0.15120275,unvalidated_ercot_bias
23INR0617_ERCOT_TX_2023.0,23INR0617,ERCOT,TX,Galveston,,SBESS TX 6 LLC,Battery,9.9,2023.0,0.15120275,unvalidated_ercot_bias
1412_ISO-NE_MA_2023.0,1412,ISO-NE,MA,Bristol,,,Battery,179.470001220703,2023.0,0.15120275,validated
GEN-2023-SR18_SPP_OK_2023.0,GEN-2023-SR18,SPP,OK,Grady,OGE,,Battery,80.0,2023.0,0.15120275,unvalidated
25INR0444_ERCOT_TX_2023.0,25INR0444,ERCOT,TX,Zavala,,"BT Castro Storage, LLC",Battery,50.48,2023.0,0.15120275,unvalidated_ercot_bias
GEN-2018-026_SPP_OK_2018.0,GEN-2018-026,SPP,OK,Canadian,OGE,,Battery,100.0,2018.0,0.15120275,unvalidated
GEN-2018-028_SPP_OK_2018.0,GEN-2018-028,SPP,OK,Tulsa,AEP,,Battery,200.0,2018.0,0.15120275,unvalidated
GEN-2018-025_SPP_NE_2018.0,GEN-2018-025,SPP,NE,Washington,OPPD,,Battery,200.0,2018.0,0.15120275,unvalidated
GEN-2018-037_SPP_NE_2018.0,GEN-2018-037,SPP,NE,Douglas,OPPD,,Battery,100.0,2018.0,0.15120275,unvalidated
GEN-2018-031_SPP_MO_2018.0,GEN-2018-031,SPP,MO,Jackson,INDN,,Battery,50.0,2018.0,0.15120275,unvalidated
GEN-2018-060_SPP_NE_2018.0,GEN-2018-060,SPP,NE,Webster,NPPD,,Wind,50.0,2018.0,0.15120275,unvalidated
GEN-2022-100_SPP_MO_2023.0,GEN-2022-100,SPP,MO,Cooper,KCPL,,Solar+Battery,80.0,2023.0,0.15120275,unvalidated
26INR0106_ERCOT_TX_2023.0,26INR0106,ERCOT,TX,Johnson,,Upstream Storage LLC,Battery,461.6,2023.0,0.15120275,unvalidated_ercot_bias
1374_ISO-NE_NH_2023.0,1374,ISO-NE,NH,Merrimack,,,Battery,226.0,2023.0,0.15120275,validated
1375_ISO-NE_ME_2023.0,1375,ISO-NE,ME,Aroostook,,,Wind,217.0,2023.0,0.15120275,validated
59_West_WA_2018.0,59,West,WA,Adams,Avista Utilities,,Solar+Battery,60.0,2018.0,0.15120275,validated
GEN-2018-024_SPP_OK_2018.0,GEN-2018-024,SPP,OK,Muskogee,OGE,,Battery,100.0,2018.0,0.15120275,unvalidated
GEN-2018-052_SPP_NM_2018.0,GEN-2018-052,SPP,NM,Lea,SPS,,Battery,70.0,2018.0,0.15120275,unvalidated
C3-008_West_OR_2023.0,C3-008,West,OR,Crook,PacifiCorp,PacifiCorp,Battery,199.9,2023.0,0.15120275,validated
Q534_West_AZ_2023.0,Q534,West,AZ,Navajo,Arizona Public Service,,Solar+Battery,60.0,2023.0,0.15120275,validated
C3-073_West_UT_2023.0,C3-073,West,UT,Box Elder,PacifiCorp,,Solar+Battery,10.0,2023.0,0.15120275,validated
C3-011_West_OR_2023.0,C3-011,West,OR,Lake,PacifiCorp,PacifiCorp,Battery,199.9,2023.0,0.15120275,validated
26INR0089_ERCOT_TX_2023.0,26INR0089,ERCOT,TX,La Salle,,OCI La Salle ESS LLC,Battery,503.9,2023.0,0.15120275,unvalidated_ercot_bias
26INR0088_ERCOT_TX_2023.0,26INR0088,ERCOT,TX,La Salle,,OCI La Salle Solar LLC,Solar,503.9,2023.0,0.15120275,unvalidated_ercot_bias
760_ISO-NE_ME_2018.0,760,ISO-NE,ME,Washington,ISO-NE,,Wind,126.0,2018.0,0.15120275,validated
GEN-2018-004_SPP_NM_2018.0,GEN-2018-004,SPP,NM,Lea,SPS,,Solar,74.99,2018.0,0.15120275,unvalidated
GEN-2018-009_SPP_KS_2018.0,GEN-2018-009,SPP,KS,Seward,SUNC,,Wind,150.0,2018.0,0.15120275,unvalidated
GEN-2018-013_SPP_KS_2018.0,GEN-2018-013,SPP,KS,Dickinson,WERE,,Wind,74.1,2018.0,0.15120275,unvalidated
25INR0397_ERCOT_TX_2023.0,25INR0397,ERCOT,TX,Gonzales,,Waelder BESS,Battery,50.18,2023.0,0.15120275,unvalidated_ercot_bias
AJ1-001_PJM_VA_2023.0,AJ1-001,PJM,VA,Mecklenburg,Dominion,,Battery,50.0,2023.0,0.15120275,validated
GEN-2023-SR16_SPP_OK_2023.0,GEN-2023-SR16,SPP,OK,Woodward,OG&E,,Battery,70.0,2023.0,0.15120275,unvalidated
326_Southeast_FL_2023.0,326,Southeast,FL,Osceola,Duke Energy Florida,"Duke Energy Florida, LLC",Solar,74.9,2023.0,0.15120275,validated
325_Southeast_FL_2023.0,325,Southeast,FL,Osceola,Duke Energy Florida,"Duke Energy Florida, LLC",Solar,74.9,2023.0,0.15120275,validated
1392_ISO-NE_CT_2023.0,1392,ISO-NE,CT,New Haven,,,Battery,53.7400016784668,2023.0,0.15120275,validated
1396_ISO-NE_RI_2023.0,1396,ISO-NE,RI,Providence,,,Battery,101.970001220703,2023.0,0.15120275,validated
C3-072_West_UT_2023.0,C3-072,West,UT,Box Elder,PacifiCorp,,Solar+Battery,10.0,2023.0,0.15120275,validated
GI-172_Southeast_GA_2023.0,GI-172,Southeast,GA,Talbot,Georgia Transmission,,Solar+Battery,153.0,2023.0,0.15120275,validated
AI2-339_PJM_WV_2023.0,AI2-339,PJM,WV,Nicholas,APS,,Solar,26.8,2023.0,0.15120275,validated
AI2-331_PJM_WV_2023.0,AI2-331,PJM,WV,,AEP,,Solar,42.84,2023.0,0.15120275,validated
AI2-397_PJM_OH_2023.0,AI2-397,PJM,OH,Preble,AEP,,Solar,19.2,2023.0,0.15120275,validated
AI2-398_PJM_OH_2023.0,AI2-398,PJM,OH,Preble,AEP,,Solar,9.6,2023.0,0.15120275,validated
AI2-399_PJM_IN_2023.0,AI2-399,PJM,IN,Jay,AEP,,Solar,36.0,2023.0,0.15120275,validated
AI2-400_PJM_IL_2023.0,AI2-400,PJM,IL,Bureau,ComEd,,Wind,25.0,2023.0,0.15120275,validated
AI2-338_PJM_VA_2023.0,AI2-338,PJM,VA,Charles City,Dominion,,Solar,29.15,2023.0,0.15120275,validated
AI2-408_PJM_IL_2023.0,AI2-408,PJM,IL,Dekalb,ComEd,,Solar,72.0,2023.0,0.15120275,validated
AI2-341_PJM_OH_2023.0,AI2-341,PJM,OH,Marion,ATSI,,Solar,22.8,2023.0,0.15120275,validated
AI2-421_PJM_IN_2023.0,AI2-421,PJM,IN,Dekalb,AEP,,Solar,43.2,2023.0,0.15120275,validated
AI2-422_PJM_IN_2023.0,AI2-422,PJM,IN,Jay,AEP,,Solar,12.0,2023.0,0.15120275,validated
TCS-54_West_OR_2020.0,TCS-54,West,OR,Crook,PacifiCorp,SSEV C LLC,Solar+Battery,40.0,2020.0,0.15120275,validated
GEN-2021-039_SPP_NE_2021.0,GEN-2021-039,SPP,NE,Douglas,OPPD,,Battery,100.0,2021.0,0.15120275,unvalidated
23INR0248_ERCOT_TX_2021.0,23INR0248,ERCOT,TX,Bell,,Limewood Bell Renewables LLC,Battery,50.0,2021.0,0.15120275,unvalidated_ercot_bias
AI2-295_PJM_NC_2023.0,AI2-295,PJM,NC,Halifax,Dominion,,Solar,20.6,2023.0,0.15120275,validated
GEN-2021-012_SPP_OK_2021.0,GEN-2021-012,SPP,OK,Beckham,OGE,,Battery,203.0,2021.0,0.15120275,unvalidated
GEN-2021-010_SPP_OK_2021.0,GEN-2021-010,SPP,OK,Beckham,OGE,,Solar,208.0,2021.0,0.15120275,unvalidated
AI2-423_PJM_IN_2023.0,AI2-423,PJM,IN,Jay,AEP,,Solar,12.0,2023.0,0.15120275,validated
AI2-424_PJM_IN_2023.0,AI2-424,PJM,IN,Huntington,AEP,,Solar,28.0,2023.0,0.15120275,validated
AI2-425_PJM_IN_2023.0,AI2-425,PJM,IN,Huntington,AEP,,Solar,40.0,2023.0,0.15120275,validated
AI2-426_PJM_IN_2023.0,AI2-426,PJM,IN,Allen,AEP,,Solar,43.2,2023.0,0.15120275,validated
GEN-2021-053_SPP_OK_2021.0,GEN-2021-053,SPP,OK,Muskogee,OGE,,Solar,300.0,2021.0,0.15120275,unvalidated
GEN-2021-047_SPP_OK_2021.0,GEN-2021-047,SPP,OK,Mayes,GRDA,,Solar,250.0,2021.0,0.15120275,unvalidated
GEN-2021-052_SPP_OK_2021.0,GEN-2021-052,SPP,OK,Muskogee,OGE,,Battery,75.0,2021.0,0.15120275,unvalidated
GEN-2021-014_SPP_OK_2021.0,GEN-2021-014,SPP,OK,Beckham,OGE,,Solar,208.0,2021.0,0.15120275,unvalidated
GEN-2021-015_SPP_OK_2021.0,GEN-2021-015,SPP,OK,Ellis,OGE,,Solar,74.9,2021.0,0.15120275,unvalidated
GEN-2021-016_SPP_OK_2021.0,GEN-2021-016,SPP,OK,Johnston,AEP,,Wind,250.0,2021.0,0.15120275,unvalidated
GEN-2021-017_SPP_KS_2021.0,GEN-2021-017,SPP,KS,Cloud,ITCGP,,Wind,37.5,2021.0,0.15120275,unvalidated
GEN-2021-040_SPP_NE_2021.0,GEN-2021-040,SPP,NE,Cass,OPPD,,Battery,200.0,2021.0,0.15120275,unvalidated
GEN-2020-012_SPP_OK_2020.0,GEN-2020-012,SPP,OK,Jackson,AEP,,Solar+Battery,113.0,2020.0,0.15120275,unvalidated
GEN-2021-043_SPP_NE_2021.0,GEN-2021-043,SPP,NE,Lancaster,LES,,Battery,250.0,2021.0,0.15120275,unvalidated
AI2-224_PJM_VA_2023.0,AI2-224,PJM,VA,Charlotte,Dominion,,Solar,55.0,2023.0,0.15120275,validated
AI2-206_PJM_NJ_2023.0,AI2-206,PJM,NJ,Atlantic,AEC,,Solar,1.57,2023.0,0.15120275,validated
AI2-394_PJM_IN_2023.0,AI2-394,PJM,IN,Blackford,AEP,,Wind,66.0,2023.0,0.15120275,validated
AI2-393_PJM_NC_2023.0,AI2-393,PJM,NC,Currituck,Dominion,,Solar,17.7,2023.0,0.15120275,validated
AI2-404_PJM_KY_2023.0,AI2-404,PJM,KY,Hart,EKPC,,Solar,12.0,2023.0,0.15120275,validated
AI2-343_PJM_VA_2023.0,AI2-343,PJM,VA,Buchanan,AEP,,Solar,15.25,2023.0,0.15120275,validated
AI2-346_PJM_OH_2023.0,AI2-346,PJM,OH,Harrison,AEP,,Solar,20.0,2023.0,0.15120275,validated
AI2-405_PJM_IL_2023.0,AI2-405,PJM,IL,Dekalb,ComEd,,Solar,22.8,2023.0,0.15120275,validated
AI2-345_PJM_VA_2023.0,AI2-345,PJM,VA,Amherst,AEP,,Solar,18.0,2023.0,0.15120275,validated
AI2-392_PJM_OH_2023.0,AI2-392,PJM,OH,Madison,AEP,,Solar,31.7,2023.0,0.15120275,validated
23INR0266_ERCOT_TX_2021.0,23INR0266,ERCOT,TX,Bosque,,"Langer Solar, LLC",Battery,61.53,2021.0,0.15120275,unvalidated_ercot_bias
GEN-2021-034_SPP_NE_2021.0,GEN-2021-034,SPP,NE,Lancaster,LES,,Solar,113.0,2021.0,0.15120275,unvalidated
AI2-316_PJM_IL_2023.0,AI2-316,PJM,IL,Woodford,ComEd,,Wind,19.0,2023.0,0.15120275,validated
AI2-313_PJM_OH_2023.0,AI2-313,PJM,OH,Meigs,AEP,,Solar,17.1,2023.0,0.15120275,validated
AI2-311_PJM_MD_2023.0,AI2-311,PJM,MD,Washington,APS,,Battery,30.0,2023.0,0.15120275,validated
AI2-342_PJM_KY_2023.0,AI2-342,PJM,KY,Pike,AEP,,Solar,15.38,2023.0,0.15120275,validated
AI2-403_PJM_IL_2023.0,AI2-403,PJM,IL,Dekalb,ComEd,,Solar,19.5,2023.0,0.15120275,validated
AI2-402_PJM_OH_2023.0,AI2-402,PJM,OH,Licking,AEP,,Solar,25.8,2023.0,0.15120275,validated
AI2-335_PJM_KY_2023.0,AI2-335,PJM,KY,Martin,AEP,,Solar,34.9,2023.0,0.15120275,validated
24_Southeast_FL_2005.0,24,Southeast,FL,Polk,Duke Energy Florida,NorthernStar,Other,70.0,2005.0,0.15120275,validated
AI2-322_PJM_PA_2023.0,AI2-322,PJM,PA,Allegheny,DL,,Solar,1.18,2023.0,0.15120275,validated
AI2-318_PJM_VA_2023.0,AI2-318,PJM,VA,Gloucester,Dominion,,Battery,12.84,2023.0,0.15120275,validated
AI2-340_PJM_MI_2023.0,AI2-340,PJM,MI,Van Buren,AEP,,Solar,23.1,2023.0,0.15120275,validated
GEN-2021-077_SPP_MO_2021.0,GEN-2021-077,SPP,MO,Pettis,GMO,,Solar+Battery,95.0,2021.0,0.15120275,unvalidated
GEN-2021-018_SPP_OK_2021.0,GEN-2021-018,SPP,OK,Noble,OGE,,Solar,231.0,2021.0,0.15120275,unvalidated
GEN-2021-042_SPP_MO_2021.0,GEN-2021-042,SPP,MO,Jackson,INDN,,Battery,50.0,2021.0,0.15120275,unvalidated
23INR0237_ERCOT_TX_2021.0,23INR0237,ERCOT,TX,Zapata,,Rio Grande River Solar LLC,Battery,51.26,2021.0,0.15120275,unvalidated_ercot_bias
986_ISO-NE_ME_2020.0,986,ISO-NE,ME,Penobscot,ISO-NE,,Solar,19.9899997711181,2020.0,0.15120275,validated
989_ISO-NE_MA_2020.0,989,ISO-NE,MA,Hampden,NU,,Solar,12.4799995422363,2020.0,0.15120275,validated
GI-149_Southeast_GA_2021.0,GI-149,Southeast,GA,Emanuel,Georgia Transmission,,Solar+Battery,150.0,2021.0,0.15120275,validated
AI2-333_PJM_KY_2023.0,AI2-333,PJM,KY,Pike,AEP,,Solar,40.0,2023.0,0.15120275,validated
AI2-407_PJM_OH_2023.0,AI2-407,PJM,OH,Hancock,AEP,,Solar,31.2,2023.0,0.15120275,validated
AH1-012_PJM_VA_2021.0,AH1-012,PJM,VA,Louisa,Dominion,,Battery,50.0,2021.0,0.15120275,validated
AI2-379_PJM_PA_2023.0,AI2-379,PJM,PA,Centre,APS,,Solar,24.51,2023.0,0.15120275,validated
AI2-210_PJM_NJ_2023.0,AI2-210,PJM,NJ,Hunterdon,JCPL,,Solar,4.6,2023.0,0.15120275,validated
AI2-307_PJM_MD_2023.0,AI2-307,PJM,MD,Cecil,DPL,,Battery,60.48,2023.0,0.15120275,validated
AI2-347_PJM_KY_2023.0,AI2-347,PJM,KY,Mercer,EKPC,,Solar,17.0,2023.0,0.15120275,validated
AI2-302_PJM_KY_2023.0,AI2-302,PJM,KY,Harrison,EKPC,,Solar,26.9,2023.0,0.15120275,validated
AI2-271_PJM_VA_2023.0,AI2-271,PJM,VA,Pittsylvania,AEP,,Solar,14.4,2023.0,0.15120275,validated
AI2-354_PJM_WV_2023.0,AI2-354,PJM,WV,Grant,APS,,Wind,58.7,2023.0,0.15120275,validated
AI2-270_PJM_OH_2023.0,AI2-270,PJM,OH,Hardin,AEP,,Solar,45.0,2023.0,0.15120275,validated
AI2-301_PJM_NC_2023.0,AI2-301,PJM,NC,Halifax,Dominion,,Solar,45.12,2023.0,0.15120275,validated
AI2-353_PJM_MD_2023.0,AI2-353,PJM,MD,Allegany,APS,,Wind,16.0,2023.0,0.15120275,validated
AI2-305_PJM_OH_2023.0,AI2-305,PJM,OH,Hancock,AEP,,Solar,33.64,2023.0,0.15120275,validated
AI2-237_PJM_VA_2023.0,AI2-237,PJM,VA,Lancaster,Dominion,,Solar,69.3,2023.0,0.15120275,validated
AI2-253_PJM_OH_2023.0,AI2-253,PJM,OH,Crawford,AEP,,Solar,20.0,2023.0,0.15120275,validated
GEN-2021-021_SPP_KS_2021.0,GEN-2021-021,SPP,KS,Stevens,SPS,,Wind,150.0,2021.0,0.15120275,unvalidated
AI2-236_PJM_VA_2023.0,AI2-236,PJM,VA,Campbell,AEP,,Solar,22.6,2023.0,0.15120275,validated
AI2-375_PJM_WV_2023.0,AI2-375,PJM,WV,Jefferson,APS,,Solar,24.0,2023.0,0.15120275,validated
AI2-374_PJM_KY_2023.0,AI2-374,PJM,KY,Bath,EKPC,,Solar,20.59,2023.0,0.15120275,validated
AI2-325_PJM_NJ_2023.0,AI2-325,PJM,NJ,Ocean,JCPL,,Other_combined,178.7,2023.0,0.15120275,validated
AI2-372_PJM_IL_2023.0,AI2-372,PJM,IL,Logan,ComEd,,Wind,23.56,2023.0,0.15120275,validated
AI2-377_PJM_PA_2023.0,AI2-377,PJM,PA,Mercer,ATSI,,Solar,15.6,2023.0,0.15120275,validated
AI2-378_PJM_NJ_2023.0,AI2-378,PJM,NJ,Warren,JCPL,,Solar,28.0,2023.0,0.15120275,validated
AI2-314_PJM_IL_2023.0,AI2-314,PJM,IL,Woodford,ComEd,,Wind,27.0,2023.0,0.15120275,validated
AI2-252_PJM_OH_2023.0,AI2-252,PJM,OH,Ross,AEP,,Solar,20.0,2023.0,0.15120275,validated
AI2-251_PJM_OH_2023.0,AI2-251,PJM,OH,Ross,AEP,,Solar,10.0,2023.0,0.15120275,validated
AI2-294_PJM_WV_2023.0,AI2-294,PJM,WV,Randolph,APS,,Wind,52.9,2023.0,0.15120275,validated
AI2-303_PJM_OH_2023.0,AI2-303,PJM,OH,Montgomery,Dayton,,Solar,18.1,2023.0,0.15120275,validated
AI2-297_PJM_PA_2023.0,AI2-297,PJM,PA,Fulton,APS,,Solar,18.4,2023.0,0.15120275,validated
AI2-298_PJM_PA_2023.0,AI2-298,PJM,PA,Franklin,APS,,Solar,42.0,2023.0,0.15120275,validated
AI2-299_PJM_NC_2023.0,AI2-299,PJM,NC,Edgecombe,Dominion,,Solar,30.8,2023.0,0.15120275,validated
AI2-396_PJM_IN_2023.0,AI2-396,PJM,IN,Blackford,AEP,,Solar,36.0,2023.0,0.15120275,validated
IC-955_Southeast_AL_2021.0,IC-955,Southeast,AL,Lowndes,Southern Company,,Solar+Battery,88.0,2021.0,0.15120275,validated
C1-10_West_UT_2021.0,C1-10,West,UT,Emery,PacifiCorp,,Solar+Battery,45.0,2021.0,0.15120275,validated
23INR0228_ERCOT_TX_2021.0,23INR0228,ERCOT,TX,Clay,,Hecate Energy Hazel LLC,Solar,614.4,2021.0,0.15120275,unvalidated_ercot_bias
GEN-2021-068_SPP_KS_2021.0,GEN-2021-068,SPP,KS,Hodgeman,SUNC,,Wind,249.6,2021.0,0.15120275,unvalidated
GEN-2021-069_SPP_KS_2021.0,GEN-2021-069,SPP,KS,Hodgeman,SUNC,,Wind,249.6,2021.0,0.15120275,unvalidated
LGE-GIS-2021-017_Southeast_KY_2021.0,LGE-GIS-2021-017,Southeast,KY,Mason,Louisville Gas & Electric and Kentucky Utilities Energy,,Solar+Battery,100.0,2021.0,0.15120275,validated
GEN-2021-064_SPP_OK_2021.0,GEN-2021-064,SPP,OK,Caddo,AEP,,Solar+Battery,100.0,2021.0,0.15120275,unvalidated
GEN-2021-057_SPP_NE_2021.0,GEN-2021-057,SPP,NE,Antelope,NPPD,,Wind,300.0,2021.0,0.15120275,unvalidated
GEN-2021-056_SPP_KS_2021.0,GEN-2021-056,SPP,KS,Harper,WERE,,Wind,300.0,2021.0,0.15120275,unvalidated
AI2-239_PJM_VA_2023.0,AI2-239,PJM,VA,Gloucester,Dominion,,Solar,50.3,2023.0,0.15120275,validated
AI2-417_PJM_IL_2023.0,AI2-417,PJM,IL,Dekalb,ComEd,,Solar,48.0,2023.0,0.15120275,validated
AI2-416_PJM_VA_2023.0,AI2-416,PJM,VA,Augusta,Dominion,,Solar,50.0,2023.0,0.15120275,validated
AI2-414_PJM_PA_2023.0,AI2-414,PJM,PA,Berks,ME,,Solar,12.5,2023.0,0.15120275,validated
AI2-235_PJM_MD_2023.0,AI2-235,PJM,MD,Somerset,DPL,,Solar,62.652,2023.0,0.15120275,validated
AI2-395_PJM_IN_2023.0,AI2-395,PJM,IN,White,AEP,,Solar,59.6,2023.0,0.15120275,validated
AI2-332_PJM_WV_2023.0,AI2-332,PJM,WV,Nicholas,APS,,Solar,40.0,2023.0,0.15120275,validated
AI2-409_PJM_IL_2023.0,AI2-409,PJM,IL,Dekalb,ComEd,,Solar,72.0,2023.0,0.15120275,validated
AI2-410_PJM_IL_2023.0,AI2-410,PJM,IL,Dekalb,ComEd,,Solar,28.5,2023.0,0.15120275,validated
AI2-304_PJM_WV_2023.0,AI2-304,PJM,WV,Mason,AEP,,Solar,36.2,2023.0,0.15120275,validated
AI2-293_PJM_PA_2023.0,AI2-293,PJM,PA,Crawford,PENELEC,,Solar,8.16,2023.0,0.15120275,validated
AI2-291_PJM_IN_2023.0,AI2-291,PJM,IN,St. Joseph,AEP,,Solar,10.5,2023.0,0.15120275,validated
AI2-290_PJM_OH_2023.0,AI2-290,PJM,OH,Wayne,ATSI,,Solar,9.1,2023.0,0.15120275,validated
AI2-321_PJM_PA_2023.0,AI2-321,PJM,PA,Armstrong,APS,,Solar,8.6,2023.0,0.15120275,validated
AI2-233_PJM_PA_2023.0,AI2-233,PJM,PA,Centre,PENELEC,,Wind,49.4,2023.0,0.15120275,validated
AI2-327_PJM_KY_2023.0,AI2-327,PJM,KY,Metcalfe,EKPC,,Solar,19.91,2023.0,0.15120275,validated
AI2-344_PJM_VA_2023.0,AI2-344,PJM,VA,Nelson,AEP,,Solar,17.0,2023.0,0.15120275,validated
AI2-348_PJM_OH_2023.0,AI2-348,PJM,OH,Clermont,DEOK,,Solar,17.4,2023.0,0.15120275,validated
AI2-091_PJM_OH_2023.0,AI2-091,PJM,OH,Paulding,AEP,,Wind,22.7,2023.0,0.15120275,validated
AI2-350_PJM_MD_2023.0,AI2-350,PJM,MD,Queen Anne's,DPL,,Solar,11.9,2023.0,0.15120275,validated
AI2-349_PJM_KY_2023.0,AI2-349,PJM,KY,Marion,EKPC,,Solar,11.0,2023.0,0.15120275,validated
AI2-371_PJM_KY_2023.0,AI2-371,PJM,KY,Mclean,EKPC,,Solar,17.78,2023.0,0.15120275,validated
AI2-418_PJM_IN_2023.0,AI2-418,PJM,IN,Allen,AEP,,Solar,24.0,2023.0,0.15120275,validated
27INR0082_ERCOT_TX_2023.0,27INR0082,ERCOT,TX,Bexar,,"GCI Orbit Energy Storage, LLC",Battery,501.94,2023.0,0.15120275,unvalidated_ercot_bias
25INR0558_ERCOT_TX_2023.0,25INR0558,ERCOT,TX,Throckmorton,,"Harvick BESS, LLC",Battery,51.28,2023.0,0.15120275,unvalidated_ercot_bias
29INR0010_ERCOT_TX_2023.0,29INR0010,ERCOT,TX,Deaf Smith,,"IP Roman II, LLC",Wind,623.0,2023.0,0.15120275,unvalidated_ercot_bias
29INR0012_ERCOT_TX_2023.0,29INR0012,ERCOT,TX,Deaf Smith,,"IP Roman III, LLC",Wind,623.0,2023.0,0.15120275,unvalidated_ercot_bias
905_West_OR_2017.0,905,West,OR,Klamath,PacifiCorp,"Fresh Air Energy II, LLC",Solar+Battery,50.0,2017.0,0.15120275,validated
20INR0019_ERCOT_TX_2017.0,20INR0019,ERCOT,TX,Young,,Trinity Hills Wind Farm LLC,Wind,,2017.0,0.15120275,unvalidated_ercot_bias
AG2-379_PJM_MD_2021.0,AG2-379,PJM,MD,Talbot,DPL,,Battery,20.0,2021.0,0.15120275,validated
AG2-382_PJM_NC_2021.0,AG2-382,PJM,NC,Bertie,Dominion,,Solar,70.0,2021.0,0.15120275,validated
AG2-380_PJM_MD_2021.0,AG2-380,PJM,MD,Queen Anne's,DPL,,Battery,20.0,2021.0,0.15120275,validated
AG2-386_PJM_PA_2021.0,AG2-386,PJM,PA,Armstrong,APS,,Solar,30.0,2021.0,0.15120275,validated
GI-2021-4_West_CO_2021.0,GI-2021-4,West,CO,Conejos,Public Service Company Of Colorado,,Solar+Battery,42.0,2021.0,0.15120275,validated
AG2-384_PJM_VA_2021.0,AG2-384,PJM,VA,Chesterfield,Dominion,,Battery,60.0,2021.0,0.15120275,validated
AD1-031_PJM_IL_2017.0,AD1-031,PJM,IL,Henry,ComEd,,Solar,70.0,2017.0,0.15120275,validated
674_ISO-NE_VT_2017.0,674,ISO-NE,VT,Bennington,ISO-NE,,Solar,20.0,2017.0,0.15120275,validated
GEN-2023-SR22_SPP_OK_2023.0,GEN-2023-SR22,SPP,OK,Mayes,AEP,,Battery,124.7,2023.0,0.15120275,unvalidated
AD1-056_PJM_NC_2017.0,AD1-056,PJM,NC,Halifax,Dominion,,Solar,60.0,2017.0,0.15120275,validated
26INR0366_ERCOT_TX_2023.0,26INR0366,ERCOT,TX,Crockett,,"ESCONDIDO DRAW RESOURCES, LLC",Battery,51.2,2023.0,0.15120275,unvalidated_ercot_bias
AG2-366_PJM_VA_2021.0,AG2-366,PJM,VA,Lancaster,Dominion,,Battery,50.0,2021.0,0.15120275,validated
AG2-345_PJM_IN_2021.0,AG2-345,PJM,IN,Fountain,AEP,,Battery,50.0,2021.0,0.15120275,validated
AG2-365_PJM_PA_2021.0,AG2-365,PJM,PA,Mercer,ATSI,,Solar,35.0,2021.0,0.15120275,validated
AG2-356_PJM_PA_2021.0,AG2-356,PJM,PA,Bradford,PENELEC,,Solar,20.0,2021.0,0.15120275,validated
AG2-370_PJM_IN_2021.0,AG2-370,PJM,IN,Allen,AEP,,Battery,50.0,2021.0,0.15120275,validated
1464_ISO-NE_VT_2023.0,1464,ISO-NE,VT,Caledonia,,,Wind,35.2000007629394,2023.0,0.15120275,validated
1466_ISO-NE_ME_2023.0,1466,ISO-NE,ME,Kennebec,CMP,,Solar,20.9699993133544,2023.0,0.15120275,validated
J1598_MISO_LA_2023.0,J1598,MISO,LA,Calcasieu Parish,ENTERGY LOUISIANA,,Solar,325.0,2023.0,0.15120275,unvalidated
1467_ISO-NE_MA_2023.0,1467,ISO-NE,MA,Worcester,,,Battery,69.4000015258789,2023.0,0.15120275,validated
1474_ISO-NE_MA_2023.0,1474,ISO-NE,MA,Essex,,,Battery,9.98200035095214,2023.0,0.15120275,validated
1476_ISO-NE_MA_2023.0,1476,ISO-NE,MA,Middlesex,,,Battery,5.0,2023.0,0.15120275,validated
J868_MISO_LA_2017.0,J868,MISO,LA,Concordia Parish,Entergy,,Other,37.2,2017.0,0.15120275,unvalidated
J909_MISO_LA_2017.0,J909,MISO,LA,Tangipahoa Parish,Entergy,,Solar,100.0,2017.0,0.15120275,unvalidated
680_ISO-NE_VT_2017.0,680,ISO-NE,VT,Rutland,ISO-NE,,Solar,20.0,2017.0,0.15120275,validated
J1939_MISO_MI_2023.0,J1939,MISO,MI,Saginaw,METC,,Solar,125.0,2023.0,0.15120275,unvalidated
J1916_MISO_MI_2023.0,J1916,MISO,MI,Branch,METC,,Solar,100.0,2023.0,0.15120275,unvalidated
